Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Info
"New York",04/22/2000,44.9,49.8,46.7,45,93.72,,24.6,,131.58,0.2,37.5,,6.5,,1000.9,"Drizzle, Mist, Rain, Thunderstorm, Fog, Light Rain",40.71455,-74.00714,""
"New York",04/23/2000,44.6,48.5,46.5,42.1,84.78,,13.3,,279.58,0.1,50,,9.3,,1003.3,"Mist, Rain, Fog, Light Rain",40.71455,-74.00714,""
"New York",04/24/2000,45,67.6,56.3,35.9,50.49,,15.6,,289.43,0,0,,9.9,,1007.9,"",40.71455,-74.00714,""
"New York",04/25/2000,47.4,55.6,50.9,36.1,57.43,,18.6,,96.46,0,0,,9.9,,1013.1,"",40.71455,-74.00714,""
"New York",04/26/2000,39.9,48.2,44.6,33.6,66.01,,16.7,,65.33,0,16.67,,9.9,,1016.3,"Light Rain",40.71455,-74.00714,""
"New York",04/27/2000,38.8,50.9,45.2,37.5,74.95,,9.8,,187.73,0,4.17,,9.9,,1016.6,"Light Rain",40.71455,-74.00714,""
"New York",04/28/2000,47.1,57.9,51.5,42.7,72.67,,9.1,,226.17,0,0,,8.4,,1013.6,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",04/29/2000,47.4,65,54.8,41.2,62.61,,12.2,,121.61,0,0,,8.7,,1012.4,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",04/30/2000,52.9,64.1,58,28.8,37.7,,16.7,,297.5,0,0,,9.9,,1015,"",40.71455,-74.00714,""
"New York",05/01/2000,47.6,61.1,55.5,30.8,39.94,,15.2,,202.7,0,0,,9.9,,1016.7,"Light Rain",40.71455,-74.00714,""
"New York",05/02/2000,55.3,66.4,61,45.7,60.91,,18.6,,233.88,0.1,29.17,,8.7,,1012.1,"Mist, Fog, Light Rain",40.71455,-74.00714,""
"New York",05/03/2000,51,64.5,57.5,40.2,54.55,,12.8,,144.08,0,0,,9.3,,1025.3,"Smoke Or Haze",40.71455,-74.00714,""
"New York",05/04/2000,51.7,67,59.2,48.4,68.73,,16.3,,197,0,0,,9.8,,1025.1,"Light Rain",40.71455,-74.00714,""
"New York",05/05/2000,61.1,84.1,71.2,56.9,61.71,84.2,9.2,,237.83,0,16.67,,9.9,,1017.7,"Light Rain",40.71455,-74.00714,""
"New York",05/06/2000,67.1,86.7,77,60.2,58.18,86.9,12.9,,248.96,0,0,,9.5,,1015.6,"Smoke Or Haze",40.71455,-74.00714,""
"New York",05/07/2000,62.2,92.2,78.5,59.4,55.87,91.2,18.7,,206.64,0,12.5,,8.1,,1012.8,"Mist, Thunderstorm, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",05/08/2000,70.8,90.2,80.2,63.3,58.35,90.8,12.1,,195.09,0,0,,9.1,,1009.6,"Thunderstorm, Rain Showers, Smoke Or Haze",40.71455,-74.00714,""
"New York",05/09/2000,74.3,91.3,83.2,64.8,55.08,92.7,16.2,,254.17,0,0,,8.6,,1004.6,"Smoke Or Haze",40.71455,-74.00714,""
"New York",05/10/2000,51.6,81.9,60.5,54.7,83.46,83.4,16.2,,110.62,0.6,25,,6.2,,1006.9,"Drizzle, Mist, Thunderstorm, Rain, Fog, Rain Showers, Heavy Rain, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",05/11/2000,52.4,74.2,63.2,46.9,60.83,,15,,306.71,0,0,,9.6,,1009,"Fog",40.71455,-74.00714,""
"New York",05/12/2000,57.9,67.5,62.1,49.9,66.32,,13.9,,121.71,0.1,37.5,,9.6,,1010.1,"Rain, Thunderstorm, Fog, Rain Showers, Light Rain",40.71455,-74.00714,""
"New York",05/13/2000,55.5,69,60.3,56,86.21,,12.8,,96.62,0.4,20.83,,7.1,,1007.8,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Fog, Heavy Rain, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",05/14/2000,58.2,72.4,64.3,46.1,54.83,,13.4,,302.92,0.2,8.33,,9.7,,1012.3,"Mist, Thunderstorm, Fog, Rain Showers, Light Rain",40.71455,-74.00714,""
"New York",05/15/2000,52.6,64.7,59.7,33.5,37.87,,11,,295.12,0,0,,9.9,,1018.2,"",40.71455,-74.00714,""
"New York",05/16/2000,51.9,68.7,59.9,37.5,45.42,,13.7,,195.86,0,0,,9.9,,1020.1,"",40.71455,-74.00714,""
"New York",05/17/2000,59.5,68.7,62.9,48.6,60.44,,12,,203,0,0,,9.7,,1020.5,"",40.71455,-74.00714,""
"New York",05/18/2000,59.5,79.7,66.9,61.3,83.71,,17.8,,204.38,1.1,29.17,,6.1,,1015.6,"Mist, Rain, Thunderstorm, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",05/19/2000,47.2,63.3,55.9,54.1,93.51,,18.2,,82.26,0.9,54.17,,6.1,,1017,"Drizzle, Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Fog, Light Rain",40.71455,-74.00714,""
"New York",05/20/2000,46.8,51.7,49,46.8,92.23,,13.2,,80.25,0.5,45.83,,7.2,,1019.7,"Mist, Rain, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",05/21/2000,51.3,55.1,52.8,51.2,94.27,,6.9,,122.46,0.1,29.17,,5.4,,1017.4,"Drizzle, Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",05/22/2000,52.4,58.1,54.6,51.9,90.63,,12.1,,113.79,0.1,29.17,,6.4,,1013.2,"Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",05/23/2000,52.2,62.2,56.4,53.3,89.55,,12.7,,187.57,0.1,20.83,,5.5,,1008.7,"Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",05/24/2000,55.3,80.4,65.7,57.2,77.74,80.4,13,,242.04,0.9,45.83,,7.2,,1000.3,"Mist, Rain, Thunderstorm, Fog, Light Rain",40.71455,-74.00714,""
"New York",05/25/2000,60.5,74.2,67.9,53.1,63.34,,16.3,,278.17,0.1,4.17,,8.7,,1000.7,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",05/26/2000,59.3,75.3,67.3,46.8,48.53,,13.4,,284.54,0,0,,9.9,,1010,"",40.71455,-74.00714,""
"New York",05/27/2000,58.2,67.3,63.1,48.6,59.37,,9.7,,288.54,0,0,,9.9,,1013.1,"",40.71455,-74.00714,""
"New York",05/28/2000,56.8,66.9,61.7,47.3,59.34,,9.2,,108.92,0,0,,9.9,,1010.4,"",40.71455,-74.00714,""
"New York",05/29/2000,54.4,63.9,59.3,46.9,64.12,,15.9,,99.88,0,0,,9.9,,1016.5,"",40.71455,-74.00714,""
"New York",05/30/2000,52.6,62.3,56.1,47.6,73.57,,15.7,,96.67,0,0,,9.9,,1023.9,"",40.71455,-74.00714,""
"New York",05/31/2000,51.7,67.8,58.8,49.4,72.07,,9.2,,126.46,0,0,,9.5,,1022.3,"Smoke Or Haze",40.71455,-74.00714,""
"New York",06/01/2000,58.1,84.5,71.6,60,67.84,86.7,8.2,,213.18,0,0,,7.7,,1016,"Smoke Or Haze",40.71455,-74.00714,""
"New York",06/02/2000,69.2,90,78.6,62.7,59.56,95.1,13.5,,209.55,0.1,8.33,,8.4,,1012.2,"Thunderstorm, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",06/03/2000,61.6,73.7,68.4,50.3,53.48,,13.9,,221.25,0,4.17,,9.9,,1015.9,"",40.71455,-74.00714,""
"New York",06/04/2000,60.5,73.4,65.9,46.3,51.22,,13.2,,195,0,0,,9.9,,1019.7,"",40.71455,-74.00714,""
"New York",06/05/2000,60.3,66.5,62.7,49.4,61.97,,14.8,,91.62,0,8.33,,9.9,,1019.4,"Light Rain",40.71455,-74.00714,""
"New York",06/06/2000,51.7,60.5,55.2,52.1,90.14,,19.6,,102.08,2.1,75,,5.7,,1010.6,"Mist, Rain, Fog, Heavy Rain, Light Rain",40.71455,-74.00714,""
"New York",06/07/2000,49.3,73.2,61.1,48.1,66.83,,12.1,,263.75,0.4,33.33,,9.1,,1015.6,"Mist, Rain, Fog, Light Rain",40.71455,-74.00714,""
"New York",06/08/2000,60.7,78.5,70.5,53.4,55.43,,12.6,,230.9,0,4.17,,9.9,,1018.1,"Light Rain",40.71455,-74.00714,""
"New York",06/09/2000,67.9,87.9,77.8,60.5,55.99,89.3,12.7,,261.92,0,0,,9.7,,1015,"",40.71455,-74.00714,""
"New York",06/10/2000,73.3,91.2,83.2,65.2,55.7,93.7,13.7,,263.58,0,0,,8.6,,1015.7,"Smoke Or Haze",40.71455,-74.00714,""
"New York",06/11/2000,71.8,92.5,83.6,69.3,63.8,98.3,13.7,,269.96,0.4,8.33,,5.9,,1015.4,"Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Rain Showers, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",06/12/2000,57.3,72.4,63.8,62.6,95.91,,15,,125.04,0.7,54.17,,3.5,,1018.8,"Mist, Rain, Thunderstorm, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",06/13/2000,55.6,60.6,58,53.2,84.49,,11.6,,100,0.1,29.17,,7.3,,1021.9,"Drizzle, Mist, Fog, Light Rain",40.71455,-74.00714,""
"New York",06/14/2000,54.1,61.7,57.6,52.8,84.08,,10.6,,99.42,0,16.67,,8.7,,1022.3,"Drizzle, Mist, Fog, Light Rain",40.71455,-74.00714,""
"New York",06/15/2000,56.8,73.3,63.6,60.9,91.56,,9.2,,98,0,20.83,,3.7,,1016,"Drizzle, Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",06/16/2000,66.3,86.6,77.2,69.2,77.58,93.4,16.1,,220.48,0,0,,7.7,,1013.2,"Mist, Fog",40.71455,-74.00714,""
"New York",06/17/2000,74.9,89.9,81.6,69,66.93,94.2,19.1,,264.46,0,4.17,,8.5,,1014.4,"Smoke Or Haze",40.71455,-74.00714,""
"New York",06/18/2000,65.4,74.5,69.3,61.4,76.54,,12.8,,84.79,0.3,29.17,,8.8,,1018.3,"Mist, Rain, Light Rain",40.71455,-74.00714,""
"New York",06/19/2000,64.9,71.4,67.7,58.6,74.44,,10.3,,162,0.1,8.33,,8.7,,1019.3,"Mist, Fog",40.71455,-74.00714,""
"New York",06/20/2000,64.1,82.9,73.5,56.9,58.49,82,12.8,,240.88,0,0,,9.9,,1019.8,"",40.71455,-74.00714,""
"New York",06/21/2000,67.7,81.3,74.5,64,70.77,83.2,21.5,,196.83,0,0,,9.2,,1014.6,"Mist, Thunderstorm, Smoke Or Haze",40.71455,-74.00714,""
"New York",06/22/2000,70.1,85.4,77,68.5,77.46,88.4,20.3,,242.42,0.2,20.83,,8.7,,1007.9,"Mist, Thunderstorm, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",06/23/2000,70.6,81.5,76.5,59.1,55.21,82.2,15.6,,303.7,0,0,,9.9,,1012.4,"",40.71455,-74.00714,""
"New York",06/24/2000,67.5,82.5,75.9,62.2,63.27,83.9,15.2,,156.73,0,0,,9.8,,1019,"",40.71455,-74.00714,""
"New York",06/25/2000,71.7,86.3,78.9,69.5,74.01,91.3,14.2,,193.92,0,0,,8.4,,1015.6,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",06/26/2000,74,88.4,81.3,72.2,74.93,96.8,16.8,,221.96,0.1,4.17,,8.2,,1013.4,"Mist, Thunderstorm, Rain Showers, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",06/27/2000,74.9,87.9,79.6,70.1,73.47,94.4,18.2,,265.33,0.1,8.33,,8.2,,1012.7,"Mist, Thunderstorm, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",06/28/2000,70.5,80,74.5,60.4,62.25,,11.7,,139.42,0,12.5,,9.9,,1015.2,"Light Rain",40.71455,-74.00714,""
"New York",06/29/2000,67.4,74.8,70.2,61.8,75.01,,9.8,,135.96,0,12.5,,9.8,,1010.3,"Fog, Light Rain",40.71455,-74.00714,""
"New York",06/30/2000,65.1,79.4,72.2,57.6,63.04,,14.4,,300,0,0,,9,,1011.5,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",07/01/2000,66.8,82.3,74.3,55.8,53.46,81.6,13.2,,180.83,0,0,,10,,1016.4,"",40.71455,-74.00714,""
"New York",07/02/2000,67.8,87.7,77.5,59.5,56.04,86.1,15.8,,231.83,0,0,,9.8,,1016.7,"",40.71455,-74.00714,""
"New York",07/03/2000,71,85.4,76.2,66.6,73.54,88.5,16.5,,204.7,0.3,16.67,,6.4,,1016,"Mist, Rain, Thunderstorm, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",07/04/2000,71,83.9,77.1,69.3,78.51,87.2,10.8,,241.92,0,4.17,,5.2,,1011.6,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",07/05/2000,71.1,84.9,78.4,57.4,50.84,83.5,15.5,,290.54,0.1,4.17,,9.5,,1009.8,"Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",07/06/2000,63.6,79.9,72,50.1,46.76,,12.9,,116.74,0,0,,9.9,,1012.2,"",40.71455,-74.00714,""
"New York",07/07/2000,64.6,78.1,70.9,48.5,46.22,,19.4,,245.58,0,0,,10,,1014.7,"",40.71455,-74.00714,""
"New York",07/08/2000,60.7,79.4,70.5,47.6,45.55,,16.1,,306.58,0,0,,9.9,,1019,"",40.71455,-74.00714,""
"New York",07/09/2000,64.5,83.2,75.2,57.9,55.38,83.8,17.7,,231.67,0,4.17,,9.7,,1014.6,"Light Rain",40.71455,-74.00714,""
"New York",07/10/2000,72.5,90.8,81.2,65.1,61.49,92.3,17.6,,272.58,0.1,12.5,,7.2,,1006.5,"Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",07/11/2000,68.7,81.9,76.3,51.9,44.22,80.6,15.9,,244.88,0,0,,9.6,,1010.9,"",40.71455,-74.00714,""
"New York",07/12/2000,66.8,83.4,75.3,50.7,42.93,81.5,13.3,,197.83,0,0,,10,,1015,"",40.71455,-74.00714,""
"New York",07/13/2000,66.9,84.4,76.5,53.7,46.7,83,17.3,,214.42,0,0,,9.9,,1015.5,"",40.71455,-74.00714,""
"New York",07/14/2000,69.2,79.1,72.8,61.3,67.72,,15.2,,190.33,0.1,8.33,,9.9,,1011.7,"",40.71455,-74.00714,""
"New York",07/15/2000,66.3,71.7,69.2,64.8,86.95,,20.9,,151.12,1.3,66.67,,7.3,,1006.9,"Mist, Rain, Fog, Heavy Rain, Light Rain",40.71455,-74.00714,""
"New York",07/16/2000,65.9,79.1,71.5,64.3,79.28,,13.5,,186.38,0,4.17,,8.3,,1008.8,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Fog, Rain Showers, Smoke Or Haze",40.71455,-74.00714,""
"New York",07/17/2000,68.1,81.5,73.6,66.7,79.72,83.4,14,,129.39,0,0,,8.7,,1012.8,"Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",07/18/2000,71.1,89.7,79.5,63.8,62.52,93.2,21,,255.75,0.1,4.17,,7.3,,1011.1,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",07/19/2000,62.4,73.1,66.9,54.4,65.13,,16,,218.48,0.1,16.67,,9.4,,1014.6,"Mist, Fog, Light Rain",40.71455,-74.00714,""
"New York",07/20/2000,62.4,76.5,69.9,56.4,64.02,,21,,98.76,0,0,,9.9,,1011.3,"",40.71455,-74.00714,""
"New York",07/21/2000,63.7,83.8,74,60.1,63.57,84,16.5,,203.5,0,0,,9,,1011.1,"Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",07/22/2000,66.3,81.4,74,59.2,62.87,80.9,14.5,,282.38,0.1,12.5,,8.1,,1013.9,"Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",07/23/2000,66.7,80.9,73.2,54.9,53.47,80.4,10,,260.17,0,0,,10,,1019.6,"",40.71455,-74.00714,""
"New York",07/24/2000,68.1,75.9,72.6,61.4,68.24,,10,,123,0,0,,9.9,,1020.3,"",40.71455,-74.00714,""
"New York",07/25/2000,67.4,74.4,71.1,60.6,70.22,,13.8,,70.12,0.1,16.67,,9.8,,1022.3,"Light Rain",40.71455,-74.00714,""
"New York",07/26/2000,64.6,71,67.3,65.8,95.02,,16.2,,61.92,2.6,83.33,,4,,1022.9,"Mist, Rain, Fog, Heavy Rain, Light Rain",40.71455,-74.00714,""
"New York",07/27/2000,66.3,69.2,67.9,66.3,94.6,,15.2,,57.58,1,62.5,,5.3,,1018.8,"Drizzle, Mist, Rain, Fog, Heavy Rain, Light Rain",40.71455,-74.00714,""
"New York",07/28/2000,64.5,74.4,69.1,63.6,83.2,,11.4,,73.75,0,4.17,,8,,1017.7,"Drizzle, Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",07/29/2000,67.5,73.6,70.7,64.7,81.67,,9.8,,176.04,0,8.33,,8.2,,1018.6,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",07/30/2000,68.9,75.9,71.5,68.6,90.66,,12.3,,84.96,0.2,25,,5.4,,1019.6,"Mist, Fog, Heavy Rain, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",07/31/2000,68.1,75.8,71.6,69.4,92.98,,18.2,,60.25,0.4,33.33,,3.9,,1020,"Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/01/2000,66.3,74.9,70,67.6,92.48,,16,,61.25,0.2,29.17,,4.4,,1017.6,"Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/02/2000,71.4,87.7,79.1,71.5,79.38,94.9,15,,188.04,0.1,16.67,,5,,1014.8,"Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/03/2000,70.6,82.1,77.8,72.3,83.72,87.3,15.8,,228.78,0.5,37.5,,7.1,,1014.5,"Mist, Thunderstorm, Fog, Heavy Rain, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/04/2000,71,80,74.8,65.8,75.06,,9.1,,259.21,0.1,12.5,,7.5,,1014.9,"Mist, Thunderstorm, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/05/2000,66.7,80.9,74.5,53.8,49.45,80.3,11.1,,194.09,0,0,,10,,1015.2,"",40.71455,-74.00714,""
"New York",08/06/2000,67.3,77.3,73.2,61.1,66.99,,16.8,,217.25,0,4.17,,8.6,,1015.7,"Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/07/2000,75,92,82.8,71.4,70.36,98.7,18.2,,240.38,0,8.33,,6.7,,1012.1,"Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/08/2000,76.8,89.9,83.4,66.2,58.24,90.5,17.1,,265.08,0,0,,9,,1013.1,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/09/2000,74.6,88.6,82.6,69.2,65.02,93.6,14.8,,244.33,0.1,12.5,,8,,1011.3,"Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/10/2000,73.6,85.5,80.3,65.7,61.93,87.5,11.4,,279.75,0,0,,9.3,,1011.2,"Smoke Or Haze",40.71455,-74.00714,""
"New York",08/11/2000,69.9,80,74.8,68.4,80.84,,12.2,,104.71,0.6,29.17,,6.9,,1012.2,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Fog, Heavy Rain, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/12/2000,67.3,71.7,69.1,63.8,83.69,,17,,81,0.9,37.5,,8.3,,1012.6,"Mist, Thunderstorm, Rain, Fog, Light Rain",40.71455,-74.00714,""
"New York",08/13/2000,64.3,71.7,67.4,60.2,77.98,,17.2,,47.46,0,12.5,,9.7,,1013.9,"Mist, Fog, Light Rain",40.71455,-74.00714,""
"New York",08/14/2000,65.1,68.7,66.8,61.7,83.77,,15.1,,90.75,0.5,25,,9,,1014.3,"Mist, Thunderstorm, Rain, Fog, Light Rain",40.71455,-74.00714,""
"New York",08/15/2000,64.6,81,72.3,63.3,75.11,82.3,12.1,,209.48,0,12.5,,9.4,,1015.9,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/16/2000,70.6,84.8,76.6,60.3,61.07,83.5,23,,265.29,0.3,16.67,,8,,1011.7,"Mist, Thunderstorm, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/17/2000,64,75,70.2,53.3,55.47,,14,,304.04,0,0,,9.9,,1015.5,"",40.71455,-74.00714,""
"New York",08/18/2000,63.8,71.1,65.8,58.9,79.48,,9.4,,128.5,0.2,29.17,,7.1,,1014.1,"Drizzle, Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/19/2000,61.6,76.5,69.2,54.7,61.97,,12.3,,331,0,0,,9.9,,1016.3,"",40.71455,-74.00714,""
"New York",08/20/2000,62.1,74,68.2,47.1,47.6,,14,,266.88,0,0,,10,,1021.7,"",40.71455,-74.00714,""
"New York",08/21/2000,59.6,74.9,67.4,49,52.46,,10.9,,189.91,0,0,,10,,1025.2,"",40.71455,-74.00714,""
"New York",08/22/2000,62.8,78.2,70.4,54,57.17,,14.1,,238.05,0,0,,9.9,,1025.4,"",40.71455,-74.00714,""
"New York",08/23/2000,65,76.7,69.8,62.2,77.06,,15.6,,209.58,0.1,25,,9,,1020.5,"Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/24/2000,68.3,81,74.2,65.6,75.79,82.8,9.7,,163.22,0,4.17,,4.9,,1015.9,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/25/2000,66.9,80.5,73.5,59.4,62.65,80.8,10.8,,102.67,0,0,,9.3,,1016.8,"Mist, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/26/2000,67.3,83.4,74.9,60.1,61.59,82.9,11.6,,210.71,0,0,,9,,1015.1,"Smoke Or Haze",40.71455,-74.00714,""
"New York",08/27/2000,68.3,83,75.4,66.3,73.76,87.7,10.8,,199.96,0.1,8.33,,6.6,,1014.2,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/28/2000,72.4,76.7,74.4,70.3,87.01,,12.9,,96.79,0.7,20.83,,4.5,,1018.5,"Mist, Thunderstorm, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/29/2000,68.6,76.4,72.1,64,76.23,,16.2,,69.88,0,0,,8.1,,1022,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",08/30/2000,65.9,78.8,71.8,66.5,83.67,,13.3,,58.92,0.1,16.67,,8.4,,1021.5,"Drizzle, Mist, Fog, Light Rain",40.71455,-74.00714,""
"New York",08/31/2000,72.1,83.1,76.6,72.5,87.66,89.4,12.1,,100.12,0,0,,6.5,,1021.5,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",09/01/2000,74.9,84,78,73.4,86.22,89.9,12.2,,161.04,0.1,29.17,,9.1,,1019.4,"Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Fog, Rain Showers, Light Rain",40.71455,-74.00714,""
"New York",09/02/2000,74.9,85.9,78.7,73.9,85.88,94.2,13.5,,227.14,0.1,20.83,,6.9,,1015.2,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",09/03/2000,75,83.3,77.8,73,85.45,89.7,12.9,,206.19,0.6,8.33,,6.4,,1012.2,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Fog, Rain Showers, Smoke Or Haze",40.71455,-74.00714,""
"New York",09/04/2000,62.5,83,74,67.7,81.31,87.4,24,,184.54,0.6,16.67,,7.7,,1010.3,"Mist, Rain, Thunderstorm, Thunderstorm Without Precipitation, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",09/05/2000,53.5,68.1,61.1,42.8,52.27,,20.4,,52.88,0.1,4.17,,10,,1024.2,"",40.71455,-74.00714,""
"New York",09/06/2000,54.1,68.1,61.6,47.2,59.73,,14.6,,75.17,0,0,,10,,1030.5,"",40.71455,-74.00714,""
"New York",09/07/2000,56.9,72.1,64,52.5,67,,13.5,,183.87,0,0,,10,,1027.1,"",40.71455,-74.00714,""
"New York",09/08/2000,58.8,77.7,68.2,58.1,71.18,,12.9,,239.96,0,0,,9.9,,1020.5,"",40.71455,-74.00714,""
"New York",09/09/2000,66.3,84.8,74.1,65.7,76.08,87.8,10.3,,192.71,0.1,12.5,,6.6,,1018.7,"Drizzle, Mist, Rain, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",09/10/2000,70.2,77.6,73.2,67,81.89,,10,,87.92,0,4.17,,4.9,,1021,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",09/11/2000,68.1,77.1,72.4,65.1,78.49,,12.2,,161,0,0,,6.2,,1021,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",09/12/2000,70.9,82.9,76.1,67.2,74.64,85.9,16.7,,194.79,0,0,,8,,1015.8,"Mist, Fog, Smoke Or Haze",40.71455,-74.00714,""
"New York",09/13/2000,70.8,80,74.7,63.5,70.4,,15.1,,272.38,0.4,29.17,,8.6,,1013,"Mist, Rain, Fog, Light Rain",40.71455,-74.00714,""
"New York",09/14/2000,62.3,78.2,70.3,58.6,66.81,,12.9,,106.58,0,0,,9.9,,1014,"",40.71455,-74.00714,""
"New York",09/15/2000,62.7,74.4,68.7,57.6,70.63,,16.1,,261.21,0.8,33.33,,8.1,,1004.3,"Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Rain Showers, Fog, Light Rain",40.71455,-74.00714,""
"New York",09/16/2000,55.5,66.4,61.3,45.9,58.1,,17.7,,307.46,0,0,,10,,1010.4,"",40.71455,-74.00714,""
"New York",09/17/2000,52.3,71,62.3,45.5,55.23,,18.2,,260.33,0,0,,10,,1016.8,"",40.71455,-74.00714,""
"New York",09/18/2000,59.3,75.4,67.6,52,57.78,,14.4,,246.46,0,0,,9.9,,1018.4,"",40.71455,-74.00714,""
"New York",09/19/2000,65,71,68.3,63,83.9,,16,,121.48,1.4,37.5,,6.4,,1013.9,"Mist, Rain, Thunderstorm, Fog, Heavy Rain, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",09/20/2000,64.7,83.9,74.6,64,71.66,86,13.3,,250.88,0,20.83,,9.3,,1010.1,"Mist, Fog, Light Rain",40.71455,-74.00714,""
"New York",09/21/2000,65,76.4,72.5,57,61.05,,20.8,,257.33,0,4.17,,8.8,,1008.7,"Mist, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,""
"New York",09/22/2000,57.9,70.1,63.6,47.6,56.68,,12.2,,286.54,0,0,,9.9,,1020.3,"",40.71455,-74.00714,""
"New York",09/23/2000,60.2,69.2,64.6,60.1,85.89,,11.8,,168.41,0.1,25,,7.1,,1017.4,"Drizzle, Mist, Light Drizzle, Fog, Light Rain",40.71455,-74.00714,""
"New York",09/24/2000,62.1,75.3,69.6,64.5,84.65,,17.7,,277.08,0,4.17,,6.7,,1008.3,"Mist, Fog",40.71455,-74.00714,""
