"timestamp";"max";"min";"temperature"
1035583200000;57.3;49.2;53.7
1035669600000;60.9;39.3;52.4
1035759600000;53.7;39.3;47.6
1035846000000;45.3;35.7;41.2
1035932400000;44.7;37.5;41.1
1036018800000;51.9;37.5;42.7
1036105200000;51.9;32.1;41.6
1036191600000;43.6;30.3;38.4
1036278000000;46.5;32.1;40.7
1036364400000;51.9;37.5;44.0
1036450800000;50.1;37.5;44.5
1036537200000;48.7;42.9;47.3
1036623600000;46.8;30.3;42.9
1036710000000;62.7;33.9;47.5
1036796400000;60.9;39.3;51.9
1036882800000;69.9;46.5;59.6
1036969200000;69.9;59.1;65.7
1037055600000;57.7;48.3;52.6
1037142000000;50.1;42.9;48.1
1037228400000;59.1;33.9;47.6
1037314800000;60.9;44.7;52.1
1037401200000;51.2;37.5;44.2
1037487600000;42.9;37.5;40.4
1037574000000;47.2;37.5;42.7
1037660400000;50.1;32.1;42.1
1037746800000;59.1;35.7;46.2
1037833200000;53.7;33.9;45.1
1037919600000;53.7;42.9;48.2
1038006000000;42.9;37.5;40.0
1038092400000;52.0;35.7;43.1
1038178800000;59.1;33.9;45.8
1038265200000;46.5;39.3;43.8
1038351600000;39.3;26.7;34.7
1038438000000;34.3;23.1;29.2
1038524400000;40.2;26.7;33.8
1038610800000;48.3;37.5;42.6
1038697200000;41.1;28.5;33.5
1038783600000;39.3;28.5;34.3
1038870000000;37.5;19.5;24.7
1038956400000;32.1;19.5;25.6
1039042800000;30.7;26.7;27.7
1039129200000;35.7;21.3;29.9
1039215600000;35.7;15.9;27.3
1039302000000;44.7;19.5;33.3
1039388400000;28.5;19.3;22.9
1039474800000;35.7;17.7;28.5
1039561200000;39.3;26.7;33.6
1039647600000;48.3;35.7;41.5
1039734000000;44.7;28.5;37.6
1039820400000;46.5;41.1;44.3
1039906800000;44.9;39.3;42.5
1039993200000;42.9;26.7;36.9
1040079600000;33.9;23.1;27.1
1040166000000;39.3;19.5;29.1
1040252400000;44.7;24.9;37.3
1040338800000;58.2;41.1;48.8
1040425200000;45.3;33.9;39.1
1040511600000;53.7;32.1;41.6
1040598000000;44.0;32.1;39.5
1040684400000;39.3;33.9;36.6
1040770800000;35.9;30.3;33.2
1040857200000;37.6;30.3;34.1
1040943600000;37.6;26.7;34.5
1041030000000;37.5;28.5;32.5
1041116400000;42.0;32.1;36.5
1041202800000;39.3;30.3;36.3
1041289200000;49.5;36.0;41.4
1041375600000;47.3;37.5;41.2
1041462000000;37.5;26.7;31.9
1041548400000;33.9;26.7;31.4
1041634800000;35.8;30.3;33.8
1041721200000;36.0;28.5;32.8
1041807600000;33.9;30.3;32.1
1041894000000;30.3;24.9;27.6
1041980400000;42.9;26.7;35.6
1042066800000;49.1;37.5;43.6
1042153200000;43.4;30.3;37.9
1042239600000;30.7;24.9;27.9
1042326000000;35.7;21.3;28.8
1042412400000;39.8;25.6;30.9
1042498800000;28.5;19.5;24.5
1042585200000;29.3;21.3;25.1
1042671600000;30.3;19.0;24.4
1042758000000;30.3;10.5;22.5
1042844400000;21.3;6.9;13.4
1042930800000;28.5;12.3;20.7
1043017200000;33.9;19.5;26.1
1043103600000;26.7;15.9;19.6
1043190000000;21.7;10.5;15.9
1043276400000;19.5;8.7;12.8
1043362800000;28.5;6.9;17.7
1043449200000;30.3;19.5;24.7
1043535600000;32.1;17.7;26.9
1043622000000;29.0;8.3;15.6
1043708400000;24.1;8.1;16.8
1043794800000;33.9;24.9;28.2
1043881200000;33.9;21.3;28.2
1043967600000;35.8;30.3;33.6
1044054000000;35.8;33.9;35.0
1044140400000;44.7;37.0;40.3
1044226800000;48.3;32.1;41.0
1044313200000;46.5;37.5;42.1
1044399600000;37.5;25.7;31.3
1044486000000;32.1;19.5;26.5
1044572400000;32.1;24.9;28.9
1044658800000;28.5;15.9;22.7
1044745200000;35.7;12.3;26.3
1044831600000;35.7;24.9;31.5
1044918000000;30.5;15.5;22.3
1045004400000;30.4;19.5;24.5
1045090800000;24.9;15.9;19.7
1045177200000;30.3;6.9;21.0
1045263600000;29.9;14.1;21.7
1045350000000;14.8;6.9;11.1
1045436400000;25.1;14.1;20.9
1045522800000;33.9;19.5;27.0
1045609200000;39.3;8.7;29.4
1045695600000;48.3;30.3;39.6
1045782000000;48.7;21.3;35.9
1045868400000;39.4;34.8;37.5
1045954800000;44.2;30.3;36.6
1046041200000;34.7;25.7;30.1
1046127600000;32.5;19.1;27.7
1046214000000;21.3;15.9;18.9
1046300400000;30.7;21.3;26.3
1046386800000;36.1;28.1;31.3
1046473200000;37.9;30.3;35.1
1046559600000;43.7;34.1;39.1
1046646000000;39.3;12.3;20.6
1046732400000;39.3;14.1;27.4
1046818800000;51.9;33.9;41.0
1046905200000;42.9;19.5;29.4
1046991600000;30.4;12.3;22.9
1047078000000;44.7;26.7;36.1
1047164400000;48.3;24.1;37.9
1047250800000;28.9;17.7;23.8
1047337200000;39.3;17.7;29.7
1047423600000;51.9;30.3;41.3
1047510000000;46.1;30.3;39.4
1047596400000;37.5;21.3;29.1
1047682800000;53.7;30.3;39.9
1047769200000;66.3;32.1;50.0
1047855600000;69.9;46.3;57.6
1047942000000;62.9;44.7;54.7
1048028400000;44.7;33.9;38.9
1048114800000;51.1;33.9;38.4
1048201200000;64.6;46.3;55.5
1048287600000;65.3;47.0;56.5
1048374000000;57.7;42.9;50.5
1048460400000;60.9;39.3;48.8
1048546800000;57.3;37.5;48.3
1048633200000;68.1;41.1;52.0
1048719600000;62.7;37.5;50.0
1048806000000;60.9;39.3;51.5
1048892400000;71.7;51.7;59.8
1048978800000;55.5;35.1;42.2
1049061600000;41.1;30.3;35.3
1049148000000;41.4;28.1;35.6
1049234400000;55.5;37.5;46.0
1049320800000;53.7;41.1;46.8
1049407200000;44.7;35.7;39.3
1049493600000;40.8;34.5;36.7
1049580000000;44.7;33.9;40.0
1049666400000;37.5;30.3;33.3
1049752800000;35.7;30.3;33.7
1049839200000;40.4;35.5;37.2
1049925600000;51.9;35.7;43.2
1050012000000;46.5;39.3;41.9
1050098400000;68.1;44.7;54.3
1050184800000;60.9;42.9;52.4
1050271200000;57.3;37.5;49.0
1050357600000;82.5;46.5;63.5
1050444000000;85.1;55.5;71.0
1050530400000;51.9;37.5;42.9
1050616800000;47.2;35.7;40.7
1050703200000;62.7;39.3;50.0
1050789600000;64.5;42.9;52.4
1050876000000;60.9;41.1;51.1
1050962400000;60.9;46.5;51.2
1051048800000;51.9;37.5;45.8
1051135200000;60.9;39.3;48.7
1051221600000;62.7;39.3;53.6
1051308000000;55.5;50.1;52.7
1051394400000;71.7;50.1;61.2
1051480800000;80.7;44.7;65.1
1051567200000;76.4;51.9;63.9
1051653600000;66.3;51.9;58.7
1051740000000;75.3;51.7;61.1
1051826400000;78.9;53.7;66.0
1051912800000;64.5;50.1;56.7
1051999200000;62.7;44.7;52.6
1052085600000;59.1;39.3;51.5
1052172000000;60.9;46.2;51.8
1052258400000;77.1;46.5;64.4
1052344800000;62.7;53.7;57.4
1052431200000;66.3;51.9;58.5
1052517600000;69.9;50.1;59.5
1052604000000;62.7;53.9;58.6
1052690400000;64.7;51.9;58.2
1052776800000;60.9;50.1;54.9
1052863200000;64.5;50.1;57.7
1052949600000;69.9;44.7;57.8
1053036000000;61.0;50.1;54.5
1053122400000;60.9;46.5;51.4
1053208800000;64.9;42.9;53.8
1053295200000;75.3;42.9;60.9
1053381600000;78.9;46.5;64.4
1053468000000;61.2;55.5;59.1
1053554400000;57.3;51.9;54.1
1053640800000;55.8;50.1;53.2
1053727200000;57.3;51.9;54.0
1053813600000;62.7;55.2;57.6
1053900000000;57.3;51.9;53.9
1053986400000;66.3;46.5;57.8
1054072800000;68.2;53.7;59.1
1054159200000;75.4;51.9;64.4
1054245600000;78.9;55.5;68.0
1054332000000;69.9;60.4;63.1
1054418400000;64.5;53.7;59.6
1054504800000;71.1;49.9;61.1
1054591200000;69.9;51.9;60.6
1054677600000;57.6;51.9;54.9
1054764000000;71.7;56.9;63.0
1054850400000;75.3;55.5;66.3
1054936800000;64.5;57.3;61.0
1055023200000;68.1;58.3;63.4
1055109600000;78.9;57.3;65.7
1055196000000;80.7;57.3;70.9
1055282400000;82.5;66.3;72.7
1055368800000;79.3;68.1;73.8
1055455200000;68.1;57.3;62.9
1055541600000;84.1;57.3;68.1
1055628000000;80.7;62.7;72.4
1055714400000;69.9;55.5;63.6
1055800800000;68.1;55.5;60.4
1055887200000;69.9;59.1;63.7
1055973600000;72.1;64.0;66.9
1056060000000;69.9;64.5;66.1
1056146400000;62.7;59.1;61.2
1056232800000;66.1;57.3;61.1
1056319200000;87.9;57.3;72.5
1056405600000;93.3;64.5;80.0
1056492000000;91.5;64.5;82.2
1056578400000;95.1;73.5;85.5
1056664800000;91.5;73.5;83.3
1056751200000;84.3;66.3;75.0
1056837600000;82.5;69.9;75.1
1056924000000;85.8;71.7;78.1
1057010400000;84.3;60.9;75.2
1057096800000;86.1;66.3;77.6
1057183200000;75.3;66.3;71.5
1057269600000;93.3;64.1;79.1
1057356000000;92.3;75.3;84.2
1057442400000;89.7;73.5;82.8
1057528800000;91.5;73.5;81.4
1057615200000;89.7;73.5;81.8
1057701600000;82.5;66.3;75.5
1057788000000;69.9;66.0;67.8
1057874400000;84.3;64.5;72.1
1057960800000;85.1;64.5;76.7
1058047200000;81.5;66.3;75.1
1058133600000;78.9;66.3;72.3
1058220000000;84.3;62.7;73.4
1058306400000;87.9;69.9;77.6
1058392800000;84.3;60.9;75.8
1058479200000;80.7;66.3;74.4
1058565600000;83.9;64.5;73.9
1058652000000;84.3;60.9;74.8
1058738400000;87.1;69.3;76.5
1058824800000;86.1;70.5;75.6
1058911200000;80.7;71.7;75.0
1058997600000;82.5;72.5;76.9
1059084000000;87.9;62.7;76.8
1059170400000;89.7;62.7;78.8
1059256800000;89.7;75.3;82.4
1059343200000;84.3;73.5;78.1
1059429600000;82.5;66.3;73.6
1059516000000;80.7;62.7;72.7
1059602400000;78.9;64.5;71.6
1059688800000;82.5;68.1;73.4
1059775200000;86.1;73.5;78.6
1059861600000;84.9;75.3;79.3
1059948000000;84.3;73.6;77.3
1060034400000;80.7;71.7;75.7
1060120800000;80.8;69.9;75.1
1060207200000;80.7;71.7;75.5
1060293600000;80.7;71.2;75.0
1060380000000;80.7;73.5;76.9
1060466400000;82.5;73.5;76.7
1060552800000;82.5;72.6;77.2
1060639200000;87.9;73.5;78.7
1060725600000;89.7;72.1;80.9
1060812000000;89.7;73.5;82.3
1060898400000;89.7;69.9;80.8
1060984800000;88.1;71.7;79.2
1061071200000;82.5;66.3;73.7
1061157600000;79.0;62.7;71.3
1061244000000;84.3;64.5;75.3
1061330400000;87.9;66.3;78.1
1061416800000;89.7;71.7;80.7
1061503200000;91.5;75.3;83.0
1061589600000;83.3;68.1;75.8
1061676000000;78.9;57.3;68.8
1061762400000;86.1;62.7;75.1
1061848800000;82.5;68.1;76.3
1061935200000;86.4;69.9;78.6
1062021600000;80.7;66.3;74.5
1062108000000;82.5;62.7;74.5
1062194400000;84.6;68.1;76.2
1062280800000;75.3;59.1;67.1
1062367200000;67.2;62.7;64.6
1062453600000;64.1;60.9;62.1
1062540000000;71.0;62.0;64.6
1062626400000;77.1;68.1;72.9
1062712800000;77.1;64.5;70.2
1062799200000;77.1;55.5;66.6
1062885600000;80.7;55.5;69.1
1062972000000;75.7;62.7;69.5
1063058400000;73.5;62.7;67.4
1063144800000;78.9;55.5;66.9
1063231200000;80.7;57.3;69.9
1063317600000;70.4;60.9;66.5
1063404000000;70.5;62.7;67.3
1063490400000;82.5;69.3;74.7
1063576800000;78.9;70.3;74.1
1063663200000;78.9;64.5;71.7
1063749600000;76.6;57.3;67.4
1063836000000;71.7;64.1;68.4
1063922400000;81.3;66.3;75.5
1064008800000;80.8;66.3;73.5
1064095200000;75.3;57.3;67.5
1064181600000;73.5;60.9;67.5
1064268000000;75.3;62.7;70.3
1064354400000;73.5;51.9;63.9
1064440800000;78.9;55.5;68.3
1064527200000;69.9;60.9;65.1
1064613600000;78.9;64.5;72.2
1064700000000;72.3;57.3;66.5
1064786400000;65.5;53.7;59.0
1064872800000;66.3;46.5;55.7
1064959200000;60.9;48.3;54.8
1065045600000;57.3;44.7;51.7
1065132000000;57.3;35.7;48.0
1065218400000;59.0;44.7;53.0
1065304800000;59.0;42.9;50.2
1065391200000;61.5;37.5;49.1
1065477600000;64.5;39.3;52.6
1065564000000;73.5;48.3;60.6
1065650400000;77.1;51.9;65.2
1065736800000;62.8;57.3;61.1
1065823200000;71.7;53.7;62.5
1065909600000;71.7;60.9;63.4
1065996000000;71.7;53.7;63.0
1066082400000;68.1;48.3;59.9
1066168800000;64.5;51.9;59.2
1066255200000;64.9;44.7;55.2
1066341600000;56.2;46.5;52.4
1066428000000;55.5;39.3;48.9
1066514400000;56.4;42.9;48.5
1066600800000;59.1;35.7;48.1
1066687200000;71.7;50.1;60.3
1066773600000;59.1;39.3;48.1
1066860000000;44.7;37.5;40.5
1066946400000;51.9;33.9;41.9
1067032800000;58.6;33.9;47.3
1067119200000;69.9;55.5;62.6
1067209200000;64.5;53.7;60.8
1067295600000;59.1;44.7;51.7
1067382000000;59.1;48.3;53.6
1067468400000;60.9;42.9;51.3
1067554800000;69.9;42.9;56.0
1067641200000;77.1;50.1;63.1
1067727600000;66.3;55.5;61.3
1067814000000;80.7;53.7;66.1
1067900400000;63.9;51.5;56.3
1067986800000;57.3;51.9;54.6
1068073200000;59.4;50.1;55.3
1068159600000;57.3;48.3;51.8
1068246000000;51.9;32.1;41.3
1068332400000;42.9;28.5;35.1
1068418800000;48.3;26.7;37.6
1068505200000;53.7;28.5;43.3
1068591600000;55.5;48.3;52.2
1068678000000;60.9;39.3;49.0
1068764400000;44.7;35.3;39.7
1068850800000;48.3;33.9;42.3
1068937200000;51.9;30.3;42.8
1069023600000;50.7;44.7;47.7
1069110000000;55.5;46.5;50.0
1069196400000;66.3;55.5;60.0
1069282800000;57.3;44.7;49.2
1069369200000;64.6;42.9;52.8
1069455600000;60.9;39.3;50.7
1069542000000;55.9;39.3;47.2
1069628400000;57.3;39.3;49.5
1069714800000;44.7;35.7;40.4
1069801200000;46.5;30.3;39.5
1069887600000;53.7;33.9;46.1
1069974000000;64.5;51.9;55.7
1070060400000;51.9;39.3;43.7
1070146800000;50.1;37.5;43.1
1070233200000;50.1;35.7;42.8
1070319600000;35.7;23.1;31.5
1070406000000;32.1;19.5;25.7
1070492400000;41.1;19.5;31.7
1070578800000;35.3;25.1;29.7
1070665200000;29.1;24.4;26.5
1070751600000;28.9;21.3;26.3
1070838000000;37.5;21.3;29.8
1070924400000;37.1;26.7;33.0
1071010800000;51.5;35.3;42.0
1071097200000;57.3;39.3;52.1
1071183600000;41.1;33.9;37.8
1071270000000;33.9;28.5;30.7
1071356400000;39.3;26.7;31.3
1071442800000;37.6;30.3;34.0
1071529200000;44.7;26.7;36.7
1071615600000;51.9;33.9;42.1
1071702000000;35.8;30.3;34.1
1071788400000;35.7;28.5;32.0
1071874800000;37.6;26.7;31.9
1071961200000;39.3;21.3;30.8
1072047600000;50.1;26.7;38.8
1072134000000;55.9;35.7;45.5
1072220400000;55.9;46.5;52.2
1072306800000;46.5;33.9;39.8
1072393200000;42.9;28.5;36.3
1072479600000;51.9;35.7;43.0
1072566000000;50.1;28.5;37.6
1072652400000;53.7;28.5;39.7
1072738800000;51.1;30.3;41.4
1072825200000;45.5;35.7;40.3
1072911600000;44.9;34.1;40.6
1072998000000;48.3;37.1;43.2
1073084400000;53.7;43.1;48.2
1073170800000;54.1;37.1;47.3
1073257200000;38.9;37.1;38.2
1073343600000;38.9;25.1;34.1
1073430000000;26.0;17.9;21.9
1073516400000;30.8;19.1;25.7
1073602800000;29.3;7.1;17.9
1073689200000;15.5;1.5;8.0
1073775600000;26.4;7.1;16.9
1073862000000;37.4;24.2;31.8
1073948400000;43.0;19.1;34.2
1074034800000;17.9;10.1;13.7
1074121200000;17.8;1.8;10.2
1074207600000;25.1;-0.1;13.7
1074294000000;34.1;17.9;25.9
1074380400000;34.5;28.1;30.9
1074466800000;28.2;20.7;23.4
1074553200000;28.1;17.8;21.6
1074639600000;28.1;16.1;20.8
1074726000000;38.0;19.1;28.2
1074812400000;19.5;12.3;15.4
1074898800000;23.1;8.9;16.0
1074985200000;18.5;7.1;12.9
1075071600000;20.8;15.2;17.7
1075158000000;24.2;19.1;21.1
1075244400000;29.1;19.4;24.3
1075330800000;26.0;17.0;22.0
1075417200000;24.2;14.1;18.6
1075503600000;26.9;14.1;20.6
1075590000000;35.2;19.0;26.7
1075676400000;37.1;17.9;27.8
1075762800000;39.8;25.1;33.4
1075849200000;43.1;33.2;38.6
1075935600000;34.9;24.5;31.1
1076022000000;37.1;29.3;33.8
1076108400000;42.2;28.1;37.4
1076194800000;32.1;20.0;26.8
1076281200000;44.0;21.8;34.6
1076367600000;48.8;35.9;42.3
1076454000000;41.1;30.6;35.9
1076540400000;39.8;28.0;33.5
1076626800000;43.0;32.1;36.8
1076713200000;41.1;32.1;36.2
1076799600000;33.7;19.1;26.5
1076886000000;31.9;13.3;22.6
1076972400000;34.1;20.9;28.0
1077058800000;43.1;29.0;34.7
1077145200000;46.1;29.0;37.5
1077231600000;39.8;32.1;36.7
1077318000000;52.1;34.8;41.1
1077404400000;44.0;35.0;38.8
1077490800000;47.9;29.8;38.8
1077577200000;38.9;30.8;34.3
1077663600000;42.5;22.3;32.3
1077750000000;44.9;26.9;35.9
1077836400000;47.0;28.1;36.4
1077922800000;56.3;28.5;42.6
1078009200000;60.2;33.2;48.8
1078095600000;62.0;43.1;51.0
1078182000000;68.1;44.0;54.1
1078268400000;62.0;46.1;52.8
1078354800000;51.2;44.9;48.0
1078441200000;47.0;44.0;45.3
1078527600000;62.9;45.3;54.0
1078614000000;53.0;39.6;45.0
1078700400000;43.1;34.1;36.6
1078786800000;42.2;33.2;37.5
1078873200000;44.0;35.9;39.7
1078959600000;57.8;35.8;45.8
1079046000000;48.8;35.0;41.2
1079132400000;44.9;30.8;36.3
1079218800000;42.2;28.1;35.7
1079305200000;58.1;38.9;49.7
1079391600000;43.1;29.9;34.2
1079478000000;30.8;28.1;29.3
1079564400000;38.9;28.0;33.6
1079650800000;42.2;33.2;37.2
1079737200000;51.9;30.8;40.8
1079823600000;47.8;30.6;42.3
1079910000000;37.1;26.3;30.6
1079996400000;47.0;24.2;36.0
1080082800000;60.2;32.1;47.6
1080169200000;51.6;43.5;48.0
1080255600000;62.9;45.9;53.8
1080342000000;70.1;52.1;60.1
1080428400000;57.8;47.0;52.0
1080511200000;47.9;37.1;42.2
1080597600000;44.7;35.3;39.9
1080684000000;47.9;39.9;44.5
1080770400000;53.7;43.8;47.3
1080856800000;48.1;42.6;45.2
1080943200000;52.1;40.1;45.7
1081029600000;51.2;35.0;45.4
1081116000000;44.9;29.9;36.1
1081202400000;56.0;32.1;43.5
1081288800000;68.1;46.1;54.4
1081375200000;55.3;42.2;46.7
1081461600000;61.1;44.9;52.9
1081548000000;61.9;42.2;53.2
1081634400000;53.9;43.1;47.8
1081720800000;53.0;43.1;47.0
1081807200000;57.8;42.2;48.2
1081893600000;59.1;47.9;54.5
1081980000000;61.1;45.1;52.2
1082066400000;64.1;41.1;51.7
1082152800000;75.8;46.1;61.8
1082239200000;73.1;52.1;63.1
1082325600000;88.1;47.0;66.2
1082412000000;78.2;57.9;67.4
1082498400000;58.9;50.6;53.9
1082584800000;80.0;50.2;64.1
1082671200000;69.2;49.1;57.7
1082757600000;70.1;47.0;58.2
1082844000000;56.0;44.0;49.1
1082930400000;57.8;46.8;53.3
1083016800000;66.8;53.0;59.5
1083103200000;59.1;42.2;50.9
1083189600000;78.2;51.2;63.1
1083276000000;77.1;53.9;65.3
1083362400000;80.0;57.0;67.2
1083448800000;73.5;58.6;64.9
1083535200000;70.1;47.0;56.1
1083621600000;61.1;42.2;52.0
1083708000000;65.9;46.1;56.2
1083794400000;71.9;50.1;59.4
1083880800000;82.1;56.9;69.2
1083967200000;64.3;50.1;55.0
1084053600000;70.1;49.1;58.6
1084140000000;69.2;56.4;61.7
1084226400000;88.1;61.6;74.2
1084312800000;87.7;67.3;74.8
1084399200000;86.1;61.1;72.1
1084485600000;69.2;56.1;60.2
1084572000000;88.1;58.8;74.0
1084658400000;78.6;64.1;71.2
1084744800000;69.2;59.1;63.3
1084831200000;83.0;60.2;72.1
1084917600000;74.0;61.4;68.2
1085004000000;70.8;59.0;63.5
1085090400000;80.0;60.2;70.1
1085176800000;87.2;64.2;74.1
1085263200000;89.9;59.7;73.8
1085349600000;78.9;59.2;68.2
1085436000000;74.0;58.5;67.5
1085522400000;61.8;55.3;58.0
1085608800000;74.0;57.4;64.4
1085695200000;76.7;61.8;68.2
1085781600000;68.1;53.0;61.2
1085868000000;74.0;46.5;62.4
1085954400000;65.9;56.9;61.5
1086040800000;69.2;56.0;60.5
1086127200000;80.0;56.9;68.0
1086213600000;78.2;62.0;69.2
1086300000000;71.8;56.9;65.7
1086386400000;66.3;60.6;63.0
1086472800000;62.0;55.1;58.9
1086559200000;82.5;59.1;70.5
1086645600000;89.9;65.0;78.1
1086732000000;96.2;69.2;83.0
1086818400000;83.0;65.0;76.1
1086904800000;71.0;60.2;65.9
1086991200000;79.1;56.0;67.2
1087077600000;75.3;59.1;66.6
1087164000000;82.1;64.8;72.9
1087250400000;89.9;71.0;81.1
1087336800000;86.1;74.0;79.7
1087423200000;91.1;73.1;79.1
1087509600000;92.0;71.0;80.5
1087596000000;84.8;68.1;77.4
1087682400000;74.9;57.8;66.9
1087768800000;82.1;59.1;71.8
1087855200000;77.1;66.8;72.2
1087941600000;83.9;71.0;76.0
1088028000000;83.0;65.9;74.9
1088114400000;82.1;68.1;72.9
1088200800000;80.9;68.1;73.4
1088287200000;80.0;59.1;71.3
1088373600000;80.0;62.0;72.1
1088460000000;80.0;62.0;71.8
1088546400000;86.1;64.1;75.7
1088632800000;82.1;65.0;75.9
1088719200000;89.9;71.2;79.4
1088805600000;83.9;65.9;76.4
1088892000000;80.9;69.2;75.0
1088978400000;91.1;71.7;79.9
1089064800000;83.0;70.1;77.6
1089151200000;82.3;66.3;75.4
1089237600000;89.9;73.8;80.6
1089324000000;80.7;70.1;74.8
1089410400000;86.1;65.0;75.9
1089496800000;84.8;68.1;77.6
1089583200000;73.1;65.9;70.5
1089669600000;70.1;64.1;66.7
1089756000000;74.9;66.1;69.5
1089842400000;80.0;65.9;73.5
1089928800000;80.0;65.0;73.0
1090015200000;85.9;66.8;77.2
1090101600000;78.9;65.9;72.8
1090188000000;80.0;66.3;73.4
1090274400000;86.7;68.1;78.0
1090360800000;89.0;71.0;79.8
1090447200000;86.7;71.9;79.7
1090533600000;79.1;71.9;75.3
1090620000000;75.8;66.8;71.7
1090706400000;75.8;68.1;71.0
1090792800000;79.1;65.0;72.2
1090879200000;71.9;66.5;69.9
1090965600000;75.8;65.0;70.4
1091052000000;83.9;66.8;75.8
1091138400000;84.8;71.0;77.7
1091224800000;88.1;73.5;80.8
1091311200000;81.6;74.9;78.1
1091397600000;85.4;73.5;79.4
1091484000000;84.1;73.1;78.3
1091570400000;87.2;74.0;80.2
1091656800000;77.1;66.8;71.5
1091743200000;73.5;61.1;67.0
1091829600000;71.0;59.1;65.2
1091916000000;80.0;57.8;70.1
1092002400000;87.2;65.0;76.3
1092088800000;83.9;65.9;76.5
1092175200000;82.5;69.9;74.4
1092261600000;81.2;71.0;75.3
1092348000000;80.5;73.3;75.8
1092434400000;77.1;69.2;72.9
1092520800000;74.9;68.1;71.0
1092607200000;73.3;66.6;69.9
1092693600000;79.1;61.1;69.9
1092780000000;78.2;68.1;72.9
1092866400000;84.4;71.9;77.8
1092952800000;92.0;74.0;82.4
1093039200000;84.3;66.8;75.9
1093125600000;75.9;57.8;67.7
1093212000000;83.0;60.2;72.7
1093298400000;75.9;69.2;72.5
1093384800000;74.9;66.9;70.7
1093471200000;75.8;62.0;70.2
1093557600000;83.0;69.9;76.6
1093644000000;91.1;71.0;80.4
1093730400000;88.1;71.9;79.5
1093816800000;82.1;74.0;78.0
1093903200000;83.9;73.6;77.7
1093989600000;83.0;65.0;74.4
1094076000000;78.0;64.1;71.3
1094162400000;79.1;62.0;72.2
1094248800000;85.3;66.8;76.4
1094335200000;74.9;65.2;69.3
1094421600000;74.0;61.0;67.3
1094508000000;80.7;66.1;72.7
1094594400000;75.4;70.1;72.6
1094680800000;83.9;71.0;76.6
1094767200000;80.7;65.0;72.9
1094853600000;71.9;61.1;67.9
1094940000000;80.0;57.8;69.5
1095026400000;84.8;62.9;74.1
1095112800000;71.9;65.0;68.7
1095199200000;71.9;62.9;67.5
1095285600000;79.8;65.9;71.7
1095372000000;77.1;66.8;72.2
1095458400000;75.0;58.7;66.6
1095544800000;66.6;50.1;58.1
1095631200000;71.0;51.2;60.9
1095717600000;80.9;55.1;68.1
1095804000000;83.9;62.0;73.3
1095890400000;83.0;68.1;74.4
1095976800000;73.8;64.1;68.4
1096063200000;77.1;59.1;68.0
1096149600000;79.1;65.9;71.1
1096236000000;74.0;60.2;68.1
1096322400000;73.3;63.4;69.1
1096408800000;66.3;62.8;63.8
1096495200000;66.7;60.2;62.2
1096581600000;73.1;53.0;63.3
1096668000000;68.1;59.6;64.2
1096754400000;68.1;53.0;61.0
1096840800000;71.9;52.1;61.8
1096927200000;62.0;51.2;56.0
1097013600000;64.1;42.2;54.8
1097100000000;74.9;46.1;61.2
1097186400000;75.8;53.0;65.0
1097272800000;71.0;57.3;63.7
1097359200000;68.1;53.1;60.9
1097445600000;60.2;49.7;53.9
1097532000000;65.0;46.1;54.6
1097618400000;69.9;46.1;58.1
1097704800000;60.4;52.1;56.7
1097791200000;64.3;53.0;59.5
1097877600000;61.0;47.9;53.7
1097964000000;55.1;43.1;49.1
1098050400000;60.2;42.2;51.5
1098136800000;53.0;48.8;50.2
1098223200000;56.1;48.8;51.7
1098309600000;53.9;47.0;50.6
1098396000000;55.1;47.0;51.0
1098482400000;53.8;41.1;48.3
1098568800000;53.0;47.0;49.3
1098655200000;56.0;44.9;51.3
1098741600000;61.1;52.1;55.5
1098828000000;62.9;50.1;54.9
1098914400000;56.0;44.0;50.1
1099000800000;56.5;43.1;51.5
1099087200000;60.8;55.1;57.8
1099173600000;72.0;59.1;65.0
1099263600000;61.1;47.9;55.8
1099350000000;60.9;44.9;53.7
1099436400000;59.7;44.9;54.4
1099522800000;51.5;37.1;45.1
1099609200000;55.1;43.1;49.6
1099695600000;59.1;38.0;49.1
1099782000000;69.2;43.1;56.7
1099868400000;58.3;39.8;47.1
1099954800000;42.2;33.2;37.7
1100041200000;44.0;28.1;36.9
1100127600000;56.9;38.9;48.0
1100214000000;46.8;35.7;40.0
1100300400000;45.1;33.2;38.1
1100386800000;50.1;28.1;39.6
1100473200000;60.6;38.9;48.6
1100559600000;59.1;44.0;50.4
1100646000000;57.8;38.0;48.4
1100732400000;56.4;43.1;50.9
1100818800000;62.9;51.2;56.8
1100905200000;53.0;44.9;49.0
1100991600000;53.9;46.1;50.1
1101078000000;55.1;50.1;51.8
1101164400000;54.5;46.0;50.5
1101250800000;62.3;51.0;54.8
1101337200000;65.9;35.0;54.8
1101423600000;46.1;30.8;38.5
1101510000000;52.1;35.9;45.8
1101596400000;59.1;46.1;54.1
1101682800000;51.2;38.9;44.8
1101769200000;49.3;35.0;43.4
1101855600000;56.3;43.1;49.9
1101942000000;46.3;35.9;41.4
1102028400000;47.0;34.1;40.4
1102114800000;43.1;29.9;37.1
1102201200000;55.1;34.1;44.5
1102287600000;39.8;33.2;37.1
1102374000000;47.1;34.1;41.2
1102460400000;59.2;44.9;51.1
1102546800000;48.1;38.9;44.2
